id,license,file_name,height,width,coco_url,flickr_url,area,iscrowd,x_min_bb,y_min_bb,width_bb,heigth_bb,category_id,supercategory,name
352,0,911eeabb-b53f-4884-9c91-942aa77d8547.png,1080,1920,https://fathomnet.org/static/m3/framegrabs/MiniROV/images/0056/02_20_53_18.png,https://fathomnet.org/static/m3/framegrabs/MiniROV/images/0056/02_20_53_18.png,1496,0,761,795,44,34,2,,Aegina
353,0,52502424-5559-46b6-bf5f-5da3689b1f3e.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2004/279/08_01_35_28.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2004/279/08_01_35_28.png,20445,0,124,160,141,145,2,,Aegina
354,0,59b8152b-9f8d-4133-aa9d-c88ab714f98f.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2004/279/08_01_05_29.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2004/279/08_01_05_29.png,24272,0,189,160,148,164,2,,Aegina
718,0,028ebae3-cb1e-497f-99a6-145daaa7bf41.png,368,720,https://fathomnet.org/static/m3/framegrabs/Ventana/images/2974/02_55_36_20.png,https://fathomnet.org/static/m3/framegrabs/Ventana/images/2974/02_55_36_20.png,18590,0,314,92,143,130,2,,Aegina
719,0,fd746b3f-4206-442e-9075-9a76f3c523eb.png,368,720,https://fathomnet.org/static/m3/framegrabs/Ventana/images/2974/02_56_02_27.png,https://fathomnet.org/static/m3/framegrabs/Ventana/images/2974/02_56_02_27.png,7800,0,264,209,78,100,2,,Aegina
720,0,fa65b02e-ecc0-4481-8c0d-2979f6760db5.png,367,720,https://fathomnet.org/static/m3/framegrabs/Ventana/images/2974/03_32_49_11.png,https://fathomnet.org/static/m3/framegrabs/Ventana/images/2974/03_32_49_11.png,7954,0,437,87,82,97,2,,Aegina
721,0,f2105c6e-547c-4a08-8a45-cd363dc70026.png,368,720,https://fathomnet.org/static/m3/framegrabs/Ventana/images/2975/02_17_02_25.png,https://fathomnet.org/static/m3/framegrabs/Ventana/images/2975/02_17_02_25.png,2860,0,420,118,65,44,2,,Aegina
722,0,53ea3bb5-dfa6-4c04-8310-7ec83c4ff260.png,366,720,https://fathomnet.org/static/m3/framegrabs/Ventana/images/2975/02_17_18_24.png,https://fathomnet.org/static/m3/framegrabs/Ventana/images/2975/02_17_18_24.png,5624,0,476,45,76,74,2,,Aegina
723,0,97fe94f4-55d9-4c65-85be-72a1a67a635d.png,367,720,https://fathomnet.org/static/m3/framegrabs/Ventana/images/2975/02_17_38_24.png,https://fathomnet.org/static/m3/framegrabs/Ventana/images/2975/02_17_38_24.png,3538,0,359,158,58,61,2,,Aegina
724,0,6dee7fc4-e478-4cfc-9ac5-f798f0c26cde.png,368,720,https://fathomnet.org/static/m3/framegrabs/Ventana/images/2975/02_18_06_07.png,https://fathomnet.org/static/m3/framegrabs/Ventana/images/2975/02_18_06_07.png,40803,0,277,2,203,201,2,,Aegina
725,0,9edaf91f-d451-4c20-a7bc-e0a221ba20bc.png,367,720,https://fathomnet.org/static/m3/framegrabs/Ventana/images/2975/02_18_16_07.png,https://fathomnet.org/static/m3/framegrabs/Ventana/images/2975/02_18_16_07.png,83425,0,19,4,355,235,2,,Aegina
726,0,373aaeef-3213-46be-ad2d-df4479187f00.png,367,720,https://fathomnet.org/static/m3/framegrabs/Ventana/images/2975/02_18_19_07.png,https://fathomnet.org/static/m3/framegrabs/Ventana/images/2975/02_18_19_07.png,88922,0,71,87,346,257,2,,Aegina
727,0,4e8b6bac-cb8b-4514-8d49-e3dce6cdb4cd.png,368,720,https://fathomnet.org/static/m3/framegrabs/Ventana/images/2983/03_39_57_19.png,https://fathomnet.org/static/m3/framegrabs/Ventana/images/2983/03_39_57_19.png,750,0,140,59,25,30,2,,Aegina
728,0,fd990be8-8f03-4727-801d-57a78567f343.png,368,720,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/1087/01_33_52_23.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/1087/01_33_52_23.png,16218,0,151,59,153,106,2,,Aegina
729,0,38cb6977-f713-432f-b39c-a8a5ea097e54.png,368,720,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/1087/01_34_05_08.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/1087/01_34_05_08.png,10980,0,351,93,122,90,2,,Aegina
730,0,694a955a-7ccd-41d8-a392-343bd6964b69.png,368,720,https://fathomnet.org/static/m3/framegrabs/Ventana/images/2993/04_44_21_27.png,https://fathomnet.org/static/m3/framegrabs/Ventana/images/2993/04_44_21_27.png,1216,0,82,221,32,38,2,,Aegina
731,0,19a0ff0a-4d24-4458-bd9f-72a023456798.png,368,720,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3007/00_25_15_06.png,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3007/00_25_15_06.png,225,0,190,244,15,15,2,,Aegina
732,0,50f09875-4d7f-4304-8a48-ddf9ef4c6223.png,368,720,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3007/00_44_58_05.png,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3007/00_44_58_05.png,378,0,236,317,18,21,2,,Aegina
733,0,a48adb9b-d769-4b41-ae06-4c583ae8478c.png,368,720,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3015/01_58_19_24.png,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3015/01_58_19_24.png,12768,0,342,119,114,112,2,,Aegina
734,0,4f919563-f8e3-4810-8d05-5ab7ea88be8e.png,368,720,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3015/01_58_39_08.png,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3015/01_58_39_08.png,23798,0,251,2,163,146,2,,Aegina
735,0,7e2b5d9c-5470-4b27-87d4-4db28dbaa231.png,368,720,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3015/01_58_47_23.png,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3015/01_58_47_23.png,37536,0,190,18,204,184,2,,Aegina
736,0,b158e58b-a34c-4825-8f53-37b4de96ecf6.png,368,720,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3015/01_59_03_22.png,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3015/01_59_03_22.png,77472,0,95,32,288,269,2,,Aegina
737,0,f347bd38-6b3c-4d41-82f0-f4753571728d.png,486,717,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3052/03_18_31_08.png,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3052/03_18_31_08.png,594,0,361,171,22,27,2,,Aegina
738,0,ac70dee2-6ad5-45fa-a0ab-e3bd8b5e53ca.png,486,717,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3052/03_38_13_02.png,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3052/03_38_13_02.png,650,0,431,197,25,26,2,,Aegina
739,0,e8422b74-937e-4269-a358-29481d545a8d.png,486,717,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3052/04_20_10_00.png,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3052/04_20_10_00.png,53156,0,2,142,274,194,2,,Aegina
740,0,bd1a1adb-5732-41a2-96b8-79b96ce9fbfe.png,486,717,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3052/04_22_49_25.png,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3052/04_22_49_25.png,6864,0,342,324,88,78,2,,Aegina
741,0,78ee6319-f873-406e-9750-ad42d004926f.png,486,716,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3052/04_54_43_12.png,https://fathomnet.org/static/m3/framegrabs/Ventana/images/3052/04_54_43_12.png,2744,0,131,19,49,56,2,,Aegina
742,0,ced7d2a5-c5d1-49a7-9208-1e5b57eda586.png,367,720,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/1107/01_41_49_03.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/1107/01_41_49_03.png,18834,0,145,137,129,146,2,,Aegina
743,0,78f0cf29-b2ec-4263-9098-fa992d500d68.png,367,720,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/1107/01_42_00_10.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/1107/01_42_00_10.png,38164,0,155,50,203,188,2,,Aegina
744,0,a76f67c8-9e55-45b5-ae18-f884ac6d01af.png,366,720,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/1107/01_42_28_25.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/1107/01_42_28_25.png,22101,0,329,61,159,139,2,,Aegina
745,0,7108d64d-5604-4370-9302-36cc191a490e.png,367,720,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/1107/01_42_33_28.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/1107/01_42_33_28.png,21609,0,332,42,147,147,2,,Aegina
746,0,9f2eed9a-448e-4f2d-95a5-77afc4a91abb.png,366,720,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/1107/01_42_44_19.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/1107/01_42_44_19.png,47188,0,263,62,251,188,2,,Aegina
747,0,158a8d7c-2d78-43b3-9a87-99859e1d2479.png,366,720,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/1107/01_42_57_21.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/1107/01_42_57_21.png,32025,0,272,137,183,175,2,,Aegina
748,0,ce4a6c4b-b079-4a24-8588-500639f76e13.png,367,720,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/1107/01_43_21_20.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/1107/01_43_21_20.png,91840,0,161,76,320,287,2,,Aegina
749,0,cf2c4ddc-a585-4f01-957e-e326a8923fed.png,366,720,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/1107/01_43_31_05.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/1107/01_43_31_05.png,68002,0,186,1,281,242,2,,Aegina
750,0,bba628ef-84cd-4e25-9890-6557818c091e.png,368,720,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/1107/03_02_29_00.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/1107/03_02_29_00.png,1320,0,473,124,33,40,2,,Aegina
751,0,9f41a720-88c4-4aa7-93d9-6918c8ebd814.png,368,720,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/1109/09_04_30_25.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/1109/09_04_30_25.png,5893,0,261,97,83,71,2,,Aegina
752,0,dc1825a5-27cb-4481-8bac-b0a4590501da.png,368,720,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/1110/06_31_22_12.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/1110/06_31_22_12.png,400,0,649,108,20,20,2,,Aegina
753,0,0232aa42-d05d-4aeb-ad4e-fbd462f57195.png,367,720,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/1110/06_31_56_16.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/1110/06_31_56_16.png,11036,0,241,2,89,124,2,,Aegina
754,0,527a03d8-d892-4256-a90c-3918e099be40.png,367,720,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/1110/06_32_08_08.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/1110/06_32_08_08.png,16560,0,204,2,120,138,2,,Aegina
756,0,5af93c9a-2995-4365-8068-e0219a0d299c.png,368,720,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/1111/09_03_18_08.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/1111/09_03_18_08.png,3050,0,125,28,50,61,2,,Aegina
757,0,cd8dbecf-941d-4c38-9dd7-d05d334590d7.png,368,720,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/1111/09_03_25_16.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/1111/09_03_25_16.png,13904,0,349,2,176,79,2,,Aegina
758,0,7e707fbf-b5ae-44a0-8736-91bcd18c590a.png,368,720,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/1111/09_04_12_29.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/1111/09_04_12_29.png,3655,0,187,3,85,43,2,,Aegina
760,0,4225aa49-b78d-44b9-8a7f-d5de16c4ab40.png,368,720,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/1113/08_19_25_24.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/1113/08_19_25_24.png,810,0,241,138,27,30,2,,Aegina
761,0,30d7eab7-e98a-48b9-bf8e-85263dae1b36.png,368,720,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/1113/08_56_18_10.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/1113/08_56_18_10.png,5141,0,193,95,53,97,2,,Aegina
762,0,b5236ab8-c393-4274-8f92-51d824b936a2.png,368,720,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/1113/09_52_19_29.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/1113/09_52_19_29.png,476,0,69,262,17,28,2,,Aegina
763,0,38791a3f-e11b-467d-9e22-9cbbae86eb66.png,367,720,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/1114/22_02_47_23.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/1114/22_02_47_23.png,255,0,104,22,17,15,2,,Aegina
764,0,e8d0968e-4e2c-4fc7-8f19-2cd126263b7b.png,368,720,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/1115/00_35_01_22.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/1115/00_35_01_22.png,1739,0,181,170,47,37,2,,Aegina
765,0,c76efb9f-1155-46fe-9ebd-e4662309c9b1.png,368,720,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/1115/10_07_43_22.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/1115/10_07_43_22.png,4356,0,543,200,66,66,2,,Aegina
766,0,1a4199ff-d794-4e27-9c8e-588b3829cd88.png,368,720,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/1115/10_07_47_24.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/1115/10_07_47_24.png,1638,0,412,214,39,42,2,,Aegina
767,0,e31aaf9b-49cd-4b8a-b4bf-6684f0d71546.png,368,720,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/1115/10_07_58_15.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/1115/10_07_58_15.png,62376,0,407,70,276,226,2,,Aegina
1874,0,f58c7fbd-00ed-4a8f-9869-76f662f96dff.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2003/085/06_41_56_12.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2003/085/06_41_56_12.png,22785,0,278,107,147,155,4,,Atolla
1875,0,59c91db3-d3b6-4de6-991d-b0fc1cdedd02.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2003/090/02_20_36_05.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2003/090/02_20_36_05.png,1116,0,300,313,36,31,4,,Atolla
1876,0,fa7fe29b-6778-4285-aad7-fa3368602600.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2003/090/03_59_01_17.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2003/090/03_59_01_17.png,34680,0,341,137,204,170,4,,Atolla
1877,0,e14347e3-4b5d-42d3-9f2d-0ea0049ce520.png,366,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2003/126/00_55_37_07.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2003/126/00_55_37_07.png,900,0,191,278,30,30,4,,Atolla
1878,0,a81a0ce6-e24a-4450-9637-82699b5dddee.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2003/198/06_01_50_01.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2003/198/06_01_50_01.png,22960,0,288,140,164,140,4,,Atolla
1879,0,36edbfdf-cf26-42a2-bb78-89b5a9b62737.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2003/198/06_02_12_01.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2003/198/06_02_12_01.png,34744,0,156,196,202,172,4,,Atolla
1880,0,0d5571df-c709-4137-a6cb-aca3cd6fbed7.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2003/198/06_02_28_00.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2003/198/06_02_28_00.png,29930,0,216,223,205,146,4,,Atolla
1881,0,4a3aee63-b3a3-4a47-bfd1-301c5ad643d4.png,486,713,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/0638/01_42_40_29.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/0638/01_42_40_29.png,13054,0,105,311,122,107,4,,Atolla
1882,0,ba159342-c2f9-44a6-acb6-a29339a266e4.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/0638/01_43_28_00.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/0638/01_43_28_00.png,40470,0,116,180,213,190,4,,Atolla
1883,0,c4db32d6-d1ac-4069-bdb4-158472b73ae8.png,486,713,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/0638/02_20_56_13.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/0638/02_20_56_13.png,5625,0,282,231,75,75,4,,Atolla
1884,0,5633381e-af2f-4697-aca1-62a15addc5dc.png,469,713,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/0638/02_23_36_11.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/images/0638/02_23_36_11.png,25976,0,311,179,191,136,4,,Atolla
1885,0,83f21cc8-7d83-48c6-9b97-6070a5197d35.png,366,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2004/012/01_17_52_23.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2004/012/01_17_52_23.png,306,0,493,98,18,17,4,,Atolla
1886,0,3fd6f85b-c20a-4544-9297-9f4a44b7b8be.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2004/029/06_53_27_10.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2004/029/06_53_27_10.png,1196,0,188,425,46,26,4,,Atolla
1887,0,b44fab7d-11a6-45c7-894b-4ef42259faed.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2004/029/06_53_37_09.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2004/029/06_53_37_09.png,2916,0,375,291,54,54,4,,Atolla
1888,0,c68a6b68-7bbf-48ac-b8d4-f39928b1305c.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2004/029/06_54_01_09.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2004/029/06_54_01_09.png,18144,0,256,197,126,144,4,,Atolla
1889,0,2f37c7be-b276-4caa-8146-932202d9caf0.png,486,715,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2004/029/06_54_38_22.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2004/029/06_54_38_22.png,39672,0,342,193,171,232,4,,Atolla
1890,0,db16b570-58ad-4f1e-b0b3-fea97a02fdad.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2004/029/06_59_11_14.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2004/029/06_59_11_14.png,83040,0,221,108,240,346,4,,Atolla
1891,0,7289ad72-135d-42b1-a852-51ea844ff95e.png,366,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2004/257/02_24_31_12.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2004/257/02_24_31_12.png,1320,0,203,133,44,30,4,,Atolla
1892,0,e55170f6-ec4f-446c-853d-6b6123e6bb6a.png,366,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2004/257/02_24_36_12.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2004/257/02_24_36_12.png,3599,0,297,1,59,61,4,,Atolla
1893,0,eaaacbb9-23ed-4f20-8401-36cb0673737f.png,366,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2004/257/02_24_40_12.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2004/257/02_24_40_12.png,4740,0,106,2,79,60,4,,Atolla
1894,0,7adeeefa-feb9-43d1-8003-8bf9ff397a91.png,366,640,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2004/257/02_24_47_12.png,https://fathomnet.org/static/m3/framegrabs/Ventana/stills/2004/257/02_24_47_12.png,513,0,371,298,19,27,4,,Atolla
1895,0,5344b715-bd42-4a39-b5eb-21226e73e456.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2004/323/06_29_51_15.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2004/323/06_29_51_15.png,37185,0,236,84,185,201,4,,Atolla
1896,0,f5afe022-d8d3-45a0-84cb-7875ffe97044.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2004/323/06_29_58_15.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2004/323/06_29_58_15.png,25704,0,217,89,126,204,4,,Atolla
1897,0,ddf3eaa7-9db6-425a-8d0f-6e56e2c22de5.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2004/323/06_30_06_00.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2004/323/06_30_06_00.png,22504,0,163,175,116,194,4,,Atolla
1898,0,76a37317-4dcf-4d3e-b190-af5a1c3e41b0.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2004/323/06_30_14_29.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2004/323/06_30_14_29.png,22528,0,222,279,128,176,4,,Atolla
1899,0,de23d531-5714-40f6-a9e1-903e1f001c51.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2004/323/06_30_22_29.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2004/323/06_30_22_29.png,102630,0,189,76,330,311,4,,Atolla
1900,0,05a14a6b-e6bb-428b-832c-464d12db46a4.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2004/323/06_30_28_29.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2004/323/06_30_28_29.png,76962,0,146,128,254,303,4,,Atolla
1901,0,e6058504-4566-49bb-8c33-b15aa8f3b629.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2004/323/06_30_36_29.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2004/323/06_30_36_29.png,116123,0,86,90,371,313,4,,Atolla
1902,0,9a3130b9-bb5b-4be2-a764-b18709a03a17.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2004/323/06_30_43_29.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2004/323/06_30_43_29.png,47144,0,90,1,166,284,4,,Atolla
1903,0,fdce799d-f434-40b1-97bd-0451f09fd220.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2004/323/06_30_49_28.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2004/323/06_30_49_28.png,58910,0,47,35,215,274,4,,Atolla
1904,0,f063771c-a924-4b53-b63b-db9abdb8a6e8.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2004/323/06_30_55_28.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2004/323/06_30_55_28.png,55418,0,63,117,242,229,4,,Atolla
1905,0,562c36f9-fa7b-4e1c-a8dd-5c821ad7c720.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2004/323/06_31_02_28.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2004/323/06_31_02_28.png,68600,0,152,189,280,245,4,,Atolla
1906,0,23908df6-fe55-4c41-aa65-37547bbccb51.png,486,713,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2004/323/06_31_09_28.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2004/323/06_31_09_28.png,51508,0,64,210,326,158,4,,Atolla
1907,0,889f965a-d6f6-476f-8047-6b3ff6be4a72.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2004/323/06_31_17_13.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2004/323/06_31_17_13.png,42066,0,188,314,246,171,4,,Atolla
1908,0,15e6269d-4aa9-431a-8870-9752e60eab06.png,486,714,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2004/323/06_31_31_13.png,https://fathomnet.org/static/m3/framegrabs/Tiburon/stills/2004/323/06_31_31_13.png,65056,0,80,333,428,152,4,,Atolla
