id,license,file_name,rights_holder,height,width,area,iscrowd,X_bb,Y_bb,width_bb,heigth_bb,category_id,supercategory,name
191460,3,Mammalia/Rattus_rattus/3297209d9898f363a240dd3cea7cab95.jpg,James_Bailey,464,800,39990,0,171,221,620,129,2629,Mammalia,Rattus_rattus
191461,3,Mammalia/Rattus_rattus/0ab53fd46b2e01927f935ab175e24007.jpg,tim_hopley,534,800,47175,0,189,207,555,170,2629,Mammalia,Rattus_rattus
191468,3,Mammalia/Rattus_rattus/ab9c54adc9c78d9108d1945644d81f96.jpg,Scott_Gilmore,600,800,77720,0,116,189,536,290,2629,Mammalia,Rattus_rattus
191469,3,Mammalia/Rattus_rattus/25ed3521d7e1f5494260a93d3e906775.jpg,Scott_Gilmore,600,800,93623,0,33,227,746,251,2629,Mammalia,Rattus_rattus
191470,6,Mammalia/Rattus_rattus/9fec60e40f18eb4345ba796427401149.jpg,Floyd_A._Reed,480,800,50948.5,0,115,175,589,173,2629,Mammalia,Rattus_rattus
191471,2,Mammalia/Rattus_rattus/f368ddcc44649cdf5a2b65544e772f1c.jpg,Cheryl_Harleston,600,800,167764.5,0,0,106,731,459,2629,Mammalia,Rattus_rattus
191472,2,Mammalia/Rattus_rattus/b893a2a20474621f88311314fc34a45d.jpg,Cheryl_Harleston,600,800,87674,0,12,217,743,236,2629,Mammalia,Rattus_rattus
191473,2,Mammalia/Rattus_rattus/e720b6c9c517c2865de9469412d0cf06.jpg,Cheryl_Harleston,600,800,223720,0,0,36,799,560,2629,Mammalia,Rattus_rattus
191474,3,Mammalia/Rattus_rattus/866925e46ec1578c25adc080f9cbc172.jpg,James_Bailey,520,800,34573.5,0,292,95,351,197,2629,Mammalia,Rattus_rattus
191482,3,Mammalia/Rattus_rattus/06c6683db5090642324bde3e9388ec96.jpg,Rivas_Perez,800,600,79380,0,208,167,324,490,2629,Mammalia,Rattus_rattus
191484,3,Mammalia/Rattus_rattus/d0a9d815d004ca4d4a7c27e023ea7a11.jpg,Flavio_Rocchi,600,800,54955,0,163,221,290,379,2629,Mammalia,Rattus_rattus
191485,3,Mammalia/Rattus_rattus/5457c1b674117aa8e6dbec2f2428ff78.jpg,stteresasroom6,800,597,58056,0,0,245,472,246,2629,Mammalia,Rattus_rattus
191493,3,Mammalia/Rattus_rattus/dd2360db047a48791ac84e4010029102.jpg,Maheen_Fatima,488,800,576,0,433,253,48,24,2629,Mammalia,Rattus_rattus
532163,3,Mammalia/Rattus_rattus/b07d27a5afc26750bbcf65fa65402eb9.jpg,james3,541,800,88279.5,0,17,152,771,229,2629,Mammalia,Rattus_rattus
532164,3,Mammalia/Rattus_rattus/53a86e77486b2056cae876cada3cb8ac.jpg,Heather,800,645,26554.5,0,68,337,281,189,2629,Mammalia,Rattus_rattus
532170,3,Mammalia/Rattus_rattus/320605cfbf87efb8778cc73785ef97c3.jpg,koraunuischool,450,800,67860,0,312,129,435,312,2629,Mammalia,Rattus_rattus
532181,3,Mammalia/Rattus_rattus/10277e468d397060a9de103c538ef38e.jpg,John_Barkla,600,800,84199.5,0,91,178,693,243,2629,Mammalia,Rattus_rattus
532182,3,Mammalia/Rattus_rattus/945db4d5dafe00f3bd8b8ecbed4ee726.jpg,John_Barkla,600,800,221200,0,0,47,800,553,2629,Mammalia,Rattus_rattus
532183,3,Mammalia/Rattus_rattus/21e96d39342ea6e21525003af98f6f8b.jpg,John_Barkla,600,800,221323,0,0,41,799,554,2629,Mammalia,Rattus_rattus
532190,3,Mammalia/Rattus_rattus/fc46ce00474dccbb1f52949c72a90816.jpg,koraunuischool,450,800,60628,0,53,208,659,184,2629,Mammalia,Rattus_rattus
375466,3,Mammalia/Ursus_arctos/2e1a7309e0242c2dcc4d4936e677c8c3.jpg,robingerner,598,800,84504,0,34,174,503,336,4774,Mammalia,Ursus_arctos
375467,3,Mammalia/Ursus_arctos/9724dd2eb7ae031988e9241de35c8036.jpg,Stephanie_Marsh,535,800,1189,0,345,179,58,41,4774,Mammalia,Ursus_arctos
375479,3,Mammalia/Ursus_arctos/4979acb2dce9a37eb150bb8f2796de8c.jpg,rangertreaty50,600,800,3468,0,391,356,102,68,4774,Mammalia,Ursus_arctos
375482,1,Mammalia/Ursus_arctos/9c757d2859dd3b6984e346675a797df1.jpg,Cathy_Bell,600,800,3996,0,310,306,111,72,4774,Mammalia,Ursus_arctos
375483,3,Mammalia/Ursus_arctos/d58b66fb5134478fb03e6d1743eb2f4c.jpg,vincentl,536,800,3392,0,316,219,128,53,4774,Mammalia,Ursus_arctos
375486,3,Mammalia/Ursus_arctos/75b5635cb4547d4b8d787b4bbea63f73.jpg,Paul_Cools,472,800,16112,0,184,160,152,212,4774,Mammalia,Ursus_arctos
651432,3,Mammalia/Ursus_arctos/258c38d3a0fd02a5fe6c690e9e12eeaf.jpg,Jeffrey_H._Skevington,800,600,20679,0,166,233,339,122,4774,Mammalia,Ursus_arctos
651433,3,Mammalia/Ursus_arctos/28e8ec11ca63a61d714bc95ca2e325c0.jpg,James_Steamer,600,800,12528,0,310,210,216,116,4774,Mammalia,Ursus_arctos
651434,3,Mammalia/Ursus_arctos/3586464a3954e99505a5bab90b222a6b.jpg,John_Sullivan,533,800,26132,0,95,240,376,139,4774,Mammalia,Ursus_arctos
76191,3,Mammalia/Vulpes_vulpes/b8c9b310a29bb402d7f80a1cf0c6d95b.jpg,wolfhoundgirl,535,800,821.5,0,293,210,31,53,985,Mammalia,Vulpes_vulpes
76197,3,Mammalia/Vulpes_vulpes/1f45cd7c0e087f39716ff737b589feb3.jpg,Greg_Lawrence,800,600,4020,0,261,361,120,67,985,Mammalia,Vulpes_vulpes
76209,3,Mammalia/Vulpes_vulpes/6ca22a7077b9c0499de3af676f932ae2.jpg,salmonskyview,647,800,54553.5,0,72,251,449,243,985,Mammalia,Vulpes_vulpes
76210,3,Mammalia/Vulpes_vulpes/5d1929c32136e95860b9781ff6963d4e.jpg,alorenz,533,800,78069,0,301,170,491,318,985,Mammalia,Vulpes_vulpes
76211,3,Mammalia/Vulpes_vulpes/23f8a1bc28743bd9f39adc53edc8f310.jpg,schappe,800,600,5310,0,244,495,118,90,985,Mammalia,Vulpes_vulpes
76256,3,Mammalia/Vulpes_vulpes/7e8751984902d24116664967f593bb1a.jpg,foxwatcher,572,800,83886,0,133,92,492,341,985,Mammalia,Vulpes_vulpes
76262,3,Mammalia/Vulpes_vulpes/1c7c6a78cc5bca4ea307497f91aa0cd2.jpg,rexthelab,799,800,83640.5,0,200,162,409,409,985,Mammalia,Vulpes_vulpes
76270,3,Mammalia/Vulpes_vulpes/eede9361bde4864b3d89cb6f3e5ef86a.jpg,guyelazari,533,800,3486,0,373,234,84,83,985,Mammalia,Vulpes_vulpes
76273,3,Mammalia/Vulpes_vulpes/a359f011b17e0d56beeaa5a7b01023b9.jpg,c_michael_hogan,617,800,4912.5,0,273,177,131,75,985,Mammalia,Vulpes_vulpes
76319,3,Mammalia/Vulpes_vulpes/1b5c852c438d6a5ab8726380819d63ca.jpg,Linda_Gilbert,598,800,30672,0,137,276,288,213,985,Mammalia,Vulpes_vulpes
76324,3,Mammalia/Vulpes_vulpes/625a1d2482e2905efe489fd84d1b2850.jpg,Alice,600,800,36046,0,140,212,269,268,985,Mammalia,Vulpes_vulpes
76338,3,Mammalia/Vulpes_vulpes/bbc5a013c447511c75c5e5c0c277b803.jpg,silveryblue,800,800,32040,0,238,262,267,240,985,Mammalia,Vulpes_vulpes
76341,6,Mammalia/Vulpes_vulpes/0d5696337188edf880e9a68f959e39f6.jpg,byzantinenature,600,800,35320.5,0,89,207,501,141,985,Mammalia,Vulpes_vulpes
76342,3,Mammalia/Vulpes_vulpes/c48c0b9ec9d8b4353f8eb2c8d6ff03ce.jpg,wjpatek,600,800,689,0,371,266,53,26,985,Mammalia,Vulpes_vulpes
76410,3,Mammalia/Vulpes_vulpes/7823bc6d9eeb07573c37242266a23b19.jpg,James,533,800,24613.5,0,268,169,269,183,985,Mammalia,Vulpes_vulpes
76417,3,Mammalia/Vulpes_vulpes/f3602b5510b647cff70c0aa7dd3cdbd6.jpg,leashtotheworld,531,800,60611.5,0,12,159,503,241,985,Mammalia,Vulpes_vulpes
76420,3,Mammalia/Vulpes_vulpes/2cfd377a179e9caa5914ce8a8e49400b.jpg,martrix,600,800,62077.5,0,146,208,445,279,985,Mammalia,Vulpes_vulpes
76477,3,Mammalia/Vulpes_vulpes/b83c378d6e23786ea227f8ecb473b56b.jpg,hy324,800,600,143700,0,0,101,600,479,985,Mammalia,Vulpes_vulpes
76478,3,Mammalia/Vulpes_vulpes/ecb0baf5ec6c34b001e9bea9f82800ee.jpg,rrlong,533,800,63924,0,15,196,761,168,985,Mammalia,Vulpes_vulpes
76492,3,Mammalia/Vulpes_vulpes/ecfe33c3d6afcb047495ee66f29d8ed7.jpg,Remy_Crettol,450,800,4225,0,301,225,130,65,985,Mammalia,Vulpes_vulpes
76503,3,Mammalia/Vulpes_vulpes/088795f2284e71b70dd411eed604b3bd.jpg,snowleopard,534,800,30736,0,268,186,272,226,985,Mammalia,Vulpes_vulpes
76518,3,Mammalia/Vulpes_vulpes/8555d06368dd257b3fc80afc1eed9b3b.jpg,Art_Ritter,533,800,74144,0,138,88,448,331,985,Mammalia,Vulpes_vulpes
76536,3,Mammalia/Vulpes_vulpes/554ac6d2faa8c49e5d73421d3acc9a5f.jpg,pbischof,450,800,6604,0,366,217,127,104,985,Mammalia,Vulpes_vulpes
459778,1,Mammalia/Vulpes_vulpes/c50b19a716e02b5f2add4ff057e9522d.jpg,104623964081378888743,641,800,62457.5,0,306,111,301,415,985,Mammalia,Vulpes_vulpes
459791,5,Mammalia/Vulpes_vulpes/8d371c46c12bd4044928307b1969f226.jpg,liv.monck.whipp,800,600,115768,0,0,230,499,464,985,Mammalia,Vulpes_vulpes
459793,3,Mammalia/Vulpes_vulpes/6d77721f0a82d786d70eb8d691516cfd.jpg,barbmch,643,800,1235,0,401,340,65,38,985,Mammalia,Vulpes_vulpes
459837,3,Mammalia/Vulpes_vulpes/77f862b9823189a39dd6037d1ce90acc.jpg,billkmadison,600,800,2940,0,269,235,105,56,985,Mammalia,Vulpes_vulpes
459863,3,Mammalia/Vulpes_vulpes/5f9309a1ccf0fd0779d8ba23b61e0e88.jpg,Killarney_Park,533,800,137886,0,8,63,588,469,985,Mammalia,Vulpes_vulpes
459943,3,Mammalia/Vulpes_vulpes/65f8e23902dabfd19dfbe9ae7dc81aaf.jpg,James_N._Stuart,532,800,33277,0,206,167,311,214,985,Mammalia,Vulpes_vulpes
187812,3,Mammalia/Capra_hircus/074a57f603158e6436af8ab539d8ef82.jpg,ryber,533,800,1596,0,375,220,56,57,2578,Mammalia,Capra_hircus
187824,3,Mammalia/Capra_hircus/0e90756b7f4a5a5e5d2a51583d3197ef.jpg,Kathiana_Cardona,534,800,43524,0,154,161,351,248,2578,Mammalia,Capra_hircus
187831,3,Mammalia/Capra_hircus/e5805d37644fa60c1a5771c50ee5cfa9.jpg,freemind,800,600,45162,0,129,218,386,234,2578,Mammalia,Capra_hircus
530052,3,Mammalia/Capra_hircus/832158787f81b746c09258a0fffcb1ad.jpg,Amaël_Borzée,450,800,4200,0,356,240,100,84,2578,Mammalia,Capra_hircus
355641,3,Mammalia/Panthera_pardus/647950391f2b3b79ec1d0fce34fbc6e9.jpg,jfrancis,536,800,85556,0,122,166,586,292,4595,Mammalia,Panthera_pardus
355643,3,Mammalia/Panthera_pardus/fd6cc8ee2d13acd907ea1bfa45af9090.jpg,mohanthomas,533,800,43259,0,350,180,362,239,4595,Mammalia,Panthera_pardus
355648,3,Mammalia/Panthera_pardus/c96d6637dc5e7057332f9bdefb47b0f1.jpg,Nick,658,800,123740,0,143,122,538,460,4595,Mammalia,Panthera_pardus
355649,3,Mammalia/Panthera_pardus/cac1be6eb0e050f216bd383354389c86.jpg,mroberts,565,800,44608,0,90,245,544,164,4595,Mammalia,Panthera_pardus
355650,3,Mammalia/Panthera_pardus/9fbb6d6de4c14f663338d9aed98a04c9.jpg,daveireland,533,800,2160,0,374,224,60,72,4595,Mammalia,Panthera_pardus
355653,3,Mammalia/Panthera_pardus/164a9cd9c217ca06f8fdf9761a994e9d.jpg,bangladeshpythonproject,449,800,5355,0,316,245,126,85,4595,Mammalia,Panthera_pardus
355663,3,Mammalia/Panthera_pardus/a6a75997a06796dfcac026ff56b25585.jpg,porag,602,800,3334.5,0,371,264,57,117,4595,Mammalia,Panthera_pardus
637869,3,Mammalia/Panthera_pardus/1063c549379d7da14d261ec7e186c028.jpg,Andy_Jones,601,800,3087,0,388,236,49,126,4595,Mammalia,Panthera_pardus
637870,3,Mammalia/Panthera_pardus/28c74e2649e23e4739f414ac5f969869.jpg,lhankin,530,800,34299.5,0,299,104,181,379,4595,Mammalia,Panthera_pardus
637872,3,Mammalia/Panthera_pardus/cf1a22e2d52619696659de370f1c5f20.jpg,David_J_Barton,800,639,90216,0,161,255,358,504,4595,Mammalia,Panthera_pardus
341789,3,Mammalia/Panthera_onca/2b99e6c32290177fa82fd30766a141b5.jpg,manuel92,600,800,4174.5,0,450,247,121,69,4461,Mammalia,Panthera_onca
341802,3,Mammalia/Panthera_onca/948e9de428934084fabc7462fa49765e.jpg,manuelsalazar,640,800,33300,0,0,388,296,225,4461,Mammalia,Panthera_onca
341803,3,Mammalia/Panthera_onca/f777d708de2696549f00fc947101fc2a.jpg,valeriapanthera,450,800,61625,0,250,147,493,250,4461,Mammalia,Panthera_onca
628844,3,Mammalia/Panthera_onca/2181d5d2142784fd9c0b2c98330490fe.jpg,CONANP_Selva_Lacandona,600,800,11024,0,144,278,212,104,4461,Mammalia,Panthera_onca
628848,3,Mammalia/Panthera_onca/44f569d5237f017d5709e32796dc4fde.jpg,APFF_Meseta_de_Cacaxtla,600,800,7920,0,168,206,180,88,4461,Mammalia,Panthera_onca
38369,3,Mammalia/Panthera_leo/7d3115876a7f79e15fc50142b28eb67f.jpg,Onildo,600,800,7697,0,385,288,179,86,429,Mammalia,Panthera_leo
38375,3,Mammalia/Panthera_leo/056d93a2ec3b4eff578625e22d85c4b8.jpg,lazza,600,800,5035,0,298,301,106,95,429,Mammalia,Panthera_leo
38380,3,Mammalia/Panthera_leo/4db7d09fb1f8c120e5cbedfc02918ed2.jpg,Jon_Choi,600,800,8217.5,0,347,232,95,173,429,Mammalia,Panthera_leo
38381,3,Mammalia/Panthera_leo/f477fe574a92bae9e80afac5de9851e1.jpg,Jon_Choi,600,800,50976,0,153,177,432,236,429,Mammalia,Panthera_leo
38386,3,Mammalia/Panthera_leo/65ecde992d586d74c5cc90858568d0a9.jpg,Sidney_Shema,600,800,13464,0,273,164,176,153,429,Mammalia,Panthera_leo
38420,3,Mammalia/Panthera_leo/1556d5ef8546d73386738371f1681e3f.jpg,slsfirefight,600,800,153757.5,0,59,137,741,415,429,Mammalia,Panthera_leo
38421,3,Mammalia/Panthera_leo/89165b338a26bba5f05f4ea64b72569f.jpg,mbalame99,481,800,11381.5,0,399,244,221,103,429,Mammalia,Panthera_leo
38427,3,Mammalia/Panthera_leo/ac6993116734a7d6c9aa5108f8602b00.jpg,toddtracks,600,800,76714,0,301,114,317,484,429,Mammalia,Panthera_leo
436162,3,Mammalia/Panthera_leo/8f6e4c4bd33d41c40ecb8d3e00edea4e.jpg,carmelo_lopez,534,800,70780.5,0,187,146,441,321,429,Mammalia,Panthera_leo
436164,3,Mammalia/Panthera_leo/fc9e67d1ab14499c970357fb99d72907.jpg,Carrie_Seltzer,600,800,858,0,43,422,78,22,429,Mammalia,Panthera_leo
436165,3,Mammalia/Panthera_leo/8a8e4e78216a955a9d9fa94908915f0c.jpg,Martin_Grimm,533,800,84216,0,204,69,363,464,429,Mammalia,Panthera_leo
436166,3,Mammalia/Panthera_leo/6c5332357e04f135c724540ed73d72ad.jpg,Martin_Grimm,533,800,164673,0,0,15,642,513,429,Mammalia,Panthera_leo
436176,3,Mammalia/Panthera_leo/c76072b923f9951895496e06a4d6cc91.jpg,imdezus,535,800,47125.5,0,160,91,353,267,429,Mammalia,Panthera_leo
436178,3,Mammalia/Panthera_leo/b815ff05b4960531fe223a9113296375.jpg,Adriaan_Buys,532,800,13423.5,0,266,204,157,171,429,Mammalia,Panthera_leo
436191,3,Mammalia/Panthera_leo/6a887f68f21805b2e4780c69e6d92900.jpg,Sarah_Wyatt,533,800,56166,0,224,198,506,222,429,Mammalia,Panthera_leo
171144,3,Mammalia/Phacochoerus_africanus/f4101bc7baff9c84e5470295c09d597b.jpg,Sidney_Shema,450,800,5244,0,228,210,92,114,2342,Mammalia,Phacochoerus_africanus
171145,3,Mammalia/Phacochoerus_africanus/7b159fbe3d05e67c4b512df6666a8101.jpg,Sidney_Shema,450,800,8183,0,348,204,167,98,2342,Mammalia,Phacochoerus_africanus
171148,3,Mammalia/Phacochoerus_africanus/47fd69317d40a2e2c65177f98504e5cb.jpg,jfrancis,536,800,110424,0,231,70,516,428,2342,Mammalia,Phacochoerus_africanus
171152,3,Mammalia/Phacochoerus_africanus/406414b2de692b206a7b4187480a823d.jpg,Sarah_Wyatt,533,800,62573.5,0,283,116,341,367,2342,Mammalia,Phacochoerus_africanus
171158,3,Mammalia/Phacochoerus_africanus/b5ce152570c48542d6f293cc78a7212d.jpg,skoop,533,800,149375,0,119,55,625,478,2342,Mammalia,Phacochoerus_africanus
171159,3,Mammalia/Phacochoerus_africanus/27219acf9765364ba19d9c4e0defe898.jpg,skoop,534,800,146692,0,89,0,676,434,2342,Mammalia,Phacochoerus_africanus
171160,3,Mammalia/Phacochoerus_africanus/3d9587ab5f3eeec32520b7bf8a09f186.jpg,Daniel_T._Jones,604,800,47362,0,294,221,398,238,2342,Mammalia,Phacochoerus_africanus
171162,6,Mammalia/Phacochoerus_africanus/68eedf3bbd6839c3b926d85666fa53ce.jpg,Francesco_Cecere,600,800,181562.5,0,175,16,625,581,2342,Mammalia,Phacochoerus_africanus
171163,3,Mammalia/Phacochoerus_africanus/7d4827a0d72e631cba885b9197fd8f56.jpg,bcraft93,533,800,13035,0,289,195,165,158,2342,Mammalia,Phacochoerus_africanus
171167,3,Mammalia/Phacochoerus_africanus/9ee504047916583e5f20371422d6f5e0.jpg,Andy_Jones,600,800,46652,0,153,203,436,214,2342,Mammalia,Phacochoerus_africanus
171170,3,Mammalia/Phacochoerus_africanus/6dfcf520abe23ebe313aa9d236558035.jpg,joshanddani,584,800,92964,0,152,150,508,366,2342,Mammalia,Phacochoerus_africanus
171177,3,Mammalia/Phacochoerus_africanus/a07337724979d0513264fd91b647f644.jpg,toddtracks,600,800,130536,0,28,63,666,392,2342,Mammalia,Phacochoerus_africanus
171178,6,Mammalia/Phacochoerus_africanus/a5b740777ec11f469c2740cc855c10d8.jpg,Francesco_Cecere,600,800,5989,0,298,257,113,106,2342,Mammalia,Phacochoerus_africanus
171179,6,Mammalia/Phacochoerus_africanus/564416dee495facab279922f8e472bb1.jpg,Francesco_Cecere,600,800,65723,0,151,0,458,287,2342,Mammalia,Phacochoerus_africanus
171180,3,Mammalia/Phacochoerus_africanus/c6203f0010de96ffcc53d532ea610d60.jpg,Carmelo_López_Abad,754,800,84012.5,0,249,295,517,325,2342,Mammalia,Phacochoerus_africanus
519487,3,Mammalia/Phacochoerus_africanus/6f67883546a805d740e17fcba9620078.jpg,imdezus,800,533,76312.5,0,69,192,407,375,2342,Mammalia,Phacochoerus_africanus
519491,3,Mammalia/Phacochoerus_africanus/fc29b9587e97656c29f4ba0ef6120d9f.jpg,congonaturalist,800,800,44389.5,0,199,309,303,293,2342,Mammalia,Phacochoerus_africanus
519498,3,Mammalia/Phacochoerus_africanus/5b09816c9f144526319c0cf57d731707.jpg,Terry_Rosenmeier,600,800,89789,0,0,130,707,254,2342,Mammalia,Phacochoerus_africanus
519505,3,Mammalia/Phacochoerus_africanus/1c0f7ab23c194aca96ca6aa54b51bbc7.jpg,imdezus,800,600,30340,0,284,213,205,296,2342,Mammalia,Phacochoerus_africanus
519506,3,Mammalia/Phacochoerus_africanus/1527c897b11ab9cd73ea29c3e2f0a92c.jpg,slsfirefight,582,800,21587.5,0,299,161,157,275,2342,Mammalia,Phacochoerus_africanus
519507,3,Mammalia/Phacochoerus_africanus/11f196ad08154ac4e7a40a3f17ff77f8.jpg,ehfrandahl,800,800,161797.5,0,47,196,705,459,2342,Mammalia,Phacochoerus_africanus
519510,3,Mammalia/Phacochoerus_africanus/eeb05eea6edc3404fb966df3fb1d5a0c.jpg,Andrew_Dreelin,533,800,87912.5,0,90,168,541,325,2342,Mammalia,Phacochoerus_africanus
519513,3,Mammalia/Phacochoerus_africanus/159499d63c3410d9df19232c4bf8d5b7.jpg,congonaturalist,800,800,208422.5,0,47,151,715,583,2342,Mammalia,Phacochoerus_africanus
149560,6,Mammalia/Tamandua_mexicana/d43871ace638f64efe6bdf43c678546e.jpg,Edward_Hurme,600,800,10998,0,290,213,188,117,2033,Mammalia,Tamandua_mexicana
149563,3,Mammalia/Tamandua_mexicana/23679b956fbb41ac4c487019b3c3dc83.jpg,yeimyc8,800,600,98640,0,95,73,360,548,2033,Mammalia,Tamandua_mexicana
149564,3,Mammalia/Tamandua_mexicana/2fe6dfa981871bc04773ce36ae159f78.jpg,jordi_uribe,531,800,23740.5,0,71,281,399,119,2033,Mammalia,Tamandua_mexicana
149571,3,Mammalia/Tamandua_mexicana/4b4f384fbfab32bf409c6c112715bdcd.jpg,randolsbustos,600,800,101379,0,0,80,719,282,2033,Mammalia,Tamandua_mexicana
149576,3,Mammalia/Tamandua_mexicana/1d66083789ca9982215bf5d0729682c8.jpg,prascosur_9,531,800,58386,0,204,112,444,263,2033,Mammalia,Tamandua_mexicana
149583,3,Mammalia/Tamandua_mexicana/eca94c930b7b8a8bcd04bfdf433c41de.jpg,Octavio_Heredia,450,800,24402,0,295,15,147,332,2033,Mammalia,Tamandua_mexicana
505875,3,Mammalia/Tamandua_mexicana/b98b380a27cfec40835877a1bd08c4ac.jpg,Greg_Lasley,556,800,47088,0,187,211,432,218,2033,Mammalia,Tamandua_mexicana
505880,3,Mammalia/Tamandua_mexicana/46b35a9572193310dc6318f9175a12af.jpg,Benigno_Gómez_y_Gómez,600,800,113321,0,81,177,598,379,2033,Mammalia,Tamandua_mexicana
505884,3,Mammalia/Tamandua_mexicana/b725b09a92e13752d6fe970ef68ff927.jpg,coral-pacheco,450,800,25525.5,0,223,266,429,119,2033,Mammalia,Tamandua_mexicana
304218,3,Mammalia/Nasua_narica/c554ae67a73a968b160b2434da110b98.jpg,nicolerobison,626,800,9153,0,254,331,113,162,4003,Mammalia,Nasua_narica
304220,3,Mammalia/Nasua_narica/a3fc5f98e8b709877ac2609467a85b47.jpg,Carla_Padilla,600,800,68098,0,245,1,431,316,4003,Mammalia,Nasua_narica
304235,3,Mammalia/Nasua_narica/ce41b1ee687b91d8f130abb9811dc3fe.jpg,tania.jmanzanillo,530,800,35150,0,167,0,148,475,4003,Mammalia,Nasua_narica
304243,3,Mammalia/Nasua_narica/d90d2cc36214d2616b8fbc7fa5d07272.jpg,thenehan,533,800,7776.5,0,413,225,151,103,4003,Mammalia,Nasua_narica
304256,3,Mammalia/Nasua_narica/2484d13d0891e669845f5242c8f6c526.jpg,oceansoul,587,800,56011.5,0,239,31,243,461,4003,Mammalia,Nasua_narica
304262,3,Mammalia/Nasua_narica/fbd9ac936149cc1d21f8f88edb9faa2f.jpg,laspalmas,600,800,25039,0,188,105,146,343,4003,Mammalia,Nasua_narica
304273,2,Mammalia/Nasua_narica/dc73b68d485481e0708d87c88b1260b5.jpg,steven_bach,640,800,139328,0,177,192,622,448,4003,Mammalia,Nasua_narica
304276,3,Mammalia/Nasua_narica/f4a1793e816e2e8baefccb8c4d7f74aa.jpg,julia123,800,789,136440,0,81,79,379,720,4003,Mammalia,Nasua_narica
304277,3,Mammalia/Nasua_narica/68ad835dfc366e3e3ee0a97b8efcc674.jpg,Valeria_Cuellar,600,800,111875,0,175,163,625,358,4003,Mammalia,Nasua_narica
304279,3,Mammalia/Nasua_narica/c94eb303ed99ed9763c048c2b9ad11fd.jpg,mbalame99,518,800,105105,0,258,16,455,462,4003,Mammalia,Nasua_narica
304302,3,Mammalia/Nasua_narica/c5b1ba8cc8b8f071c58e4111b102ca36.jpg,Laura,533,800,31106,0,230,187,302,206,4003,Mammalia,Nasua_narica
304308,3,Mammalia/Nasua_narica/ac9cf6d65f5ac5f3c3cc8bcca98edf42.jpg,Jeff_Cole,794,800,27501,0,288,363,206,267,4003,Mammalia,Nasua_narica
304311,3,Mammalia/Nasua_narica/b9ca6ec371cd7868ac675147d8b8045d.jpg,prascosur_9,531,800,97202,0,186,58,524,371,4003,Mammalia,Nasua_narica
304319,1,Mammalia/Nasua_narica/0de842d29e617a89f7a9ea6253a882b4.jpg,Randy,538,800,176950.5,0,95,9,669,529,4003,Mammalia,Nasua_narica
304326,3,Mammalia/Nasua_narica/8233a99f675bc6d36cf57c4d51ea1f88.jpg,hahoffman,437,800,42664.5,0,95,120,499,171,4003,Mammalia,Nasua_narica
304346,3,Mammalia/Nasua_narica/45435cf30de50096560b9e8027141606.jpg,zanskar,600,800,23493,0,174,339,382,123,4003,Mammalia,Nasua_narica
304347,3,Mammalia/Nasua_narica/518deaaca71409c17e2cd2d98cccc952.jpg,lenoreatwood,600,800,56045.5,0,106,195,469,239,4003,Mammalia,Nasua_narica
304349,3,Mammalia/Nasua_narica/e92e190780b7ff9d069c76b4d94c30d9.jpg,parobbert,530,800,38672.5,0,36,192,499,155,4003,Mammalia,Nasua_narica
604631,3,Mammalia/Nasua_narica/eb1fe6bd08e1ea37f30b31b8a57cc08d.jpg,Jose_Hugo_Martínez_Guerrero,581,800,82509.5,0,275,0,289,571,4003,Mammalia,Nasua_narica
604632,3,Mammalia/Nasua_narica/8652967b9eeadb44bbec2ce9c2550159.jpg,caseytunia,579,800,125689.5,0,192,0,477,527,4003,Mammalia,Nasua_narica
604639,3,Mammalia/Nasua_narica/7aca343755edac5340e85aa4d4f4d045.jpg,Iván_Röca,533,800,61652.5,0,319,0,271,455,4003,Mammalia,Nasua_narica
604661,3,Mammalia/Nasua_narica/466f16bf2bdb876a04181a9aa4de70db.jpg,De_rerum_natura,533,800,35504,0,93,141,317,224,4003,Mammalia,Nasua_narica
604675,3,Mammalia/Nasua_narica/3e6b92777b35d8754ababd3aa1727394.jpg,jacobh,663,800,185339,0,53,0,638,581,4003,Mammalia,Nasua_narica
604692,3,Mammalia/Nasua_narica/4ee17cac80f06241981ec6a13b4f0604.jpg,niz,600,800,81810,0,56,0,404,405,4003,Mammalia,Nasua_narica
604696,3,Mammalia/Nasua_narica/66b84de1f5f80fb902cc1f2ff6f35e0f.jpg,Alan,609,800,43312.5,0,369,168,231,375,4003,Mammalia,Nasua_narica
604697,3,Mammalia/Nasua_narica/2e1aa93f560a34b7d34c7ef1432e6207.jpg,Rogelio_Martínez,600,800,42488,0,294,125,226,376,4003,Mammalia,Nasua_narica
34840,3,Mammalia/Papio_ursinus/bc0c3bf2eaf012e9145d4103ac1d8c5c.jpg,nallely_martinez,533,800,19558.5,0,336,233,221,177,375,Mammalia,Papio_ursinus
34843,3,Mammalia/Papio_ursinus/e25ac74bcf045f19182e578f1bb406d4.jpg,birdnerdjosh,536,800,48706,0,317,152,284,343,375,Mammalia,Papio_ursinus
34846,3,Mammalia/Papio_ursinus/77770a54be77ad5640bc62fcea47196c.jpg,John_Sullivan,546,800,45951,0,159,115,289,318,375,Mammalia,Papio_ursinus
34849,3,Mammalia/Papio_ursinus/262da705cfc69b3dad2c2f7c2168609f.jpg,intotheokavango,530,800,15361.5,0,411,331,209,147,375,Mammalia,Papio_ursinus
